from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
5975,5975,4,0,15487034,15487076
5975,5975,4,0,15487035,15487084
5975,5975,4,0,15487036,15487085
5975,5975,4,0,15487037,15487086
5975,5975,4,0,15487038,15487087
5975,5975,4,0,15487039,15487088
5975,5975,4,0,15487040,15487059
5975,5975,4,0,15487041,15487064
5975,5975,4,0,15487042,15487067
5975,5975,4,0,15487043,15487061
5975,5975,4,0,15487044,15487126
5975,5975,4,0,15487045,15487065
5975,5975,4,0,15487046,15487063
5975,5975,4,0,15487047,15487062
5975,5975,4,0,15487048,15487060
5975,5975,4,0,15487049,15487066
5975,5975,4,0,15487050,15487127
5975,5975,4,0,15487051,15487100
5975,5975,4,0,15487052,15487102
5975,5975,4,0,15487053,15487103
5975,5975,4,0,15487054,15487104
5975,5975,4,0,15487055,15487105
5975,5975,4,0,15487056,15487109
5975,5975,4,0,15487057,15487106
5975,5975,4,0,15487129,15487203
5975,5975,4,0,15487130,15487240
5975,5975,4,0,15487131,15487208
5975,5975,4,0,15487132,15487209
5975,5975,4,0,15487133,15487241
5975,5975,4,0,15487134,15487235
5975,5975,4,0,15487135,15487242
5975,5975,4,0,15487136,15487243
5975,5975,4,0,15487137,15487244
5975,5975,4,0,15487138,15487246
5975,5975,4,0,15487139,15487247
5975,5975,4,0,15487140,15487248
5975,5975,4,0,15487141,15487249
5975,5975,4,0,15487142,15487250
5975,5975,4,0,15487143,15487251
5975,5975,4,0,15487144,15487252
5975,5975,4,0,15487145,15487253
5975,5975,4,0,15487146,15487254
5975,5975,4,0,15487147,15487255
5975,5975,4,0,15487148,15487195
5975,5975,4,0,15487149,15487196
5975,5975,4,0,15487150,15487197
5975,5975,4,0,15487151,15487198
5975,5975,4,0,15487152,15487199
5975,5975,4,0,15487153,15487200
5975,5975,4,0,15487154,15487201
5975,5975,4,0,15487155,15487202
5975,5975,4,0,15487156,15487210
5975,5975,4,0,15487157,15487211
5975,5975,4,0,15487158,15487212
5975,5975,4,0,15487159,15487213
5975,5975,4,0,15487160,15487230
5975,5975,4,0,15487161,15487256
5975,5975,4,0,15487162,15487193
5975,5975,4,0,15487163,15487194
5975,5975,4,0,15487164,15487229
5975,5975,4,0,15487165,15487236
5975,5975,4,0,15487166,15487237
5975,5975,4,0,15487167,15487238
5975,5975,4,0,15487168,15487214
5975,5975,4,0,15487169,15487207
5975,5975,4,0,15487170,15487239
5975,5975,4,0,15487171,15487215
5975,5975,4,0,15487172,15487216
5975,5975,4,0,15487173,15487217
5975,5975,4,0,15487174,15487218
5975,5975,4,0,15487175,15487219
5975,5975,4,0,15487176,15487220
5975,5975,4,0,15487177,15487221
5975,5975,4,0,15487178,15487245
5975,5975,4,0,15487179,15487206
5975,5975,4,0,15487180,15487231
5975,5975,4,0,15487181,15487232
5975,5975,4,0,15487182,15487233
5975,5975,4,0,15487183,15487234
5975,5975,4,0,15487184,15487222
5975,5975,4,0,15487185,15487223
5975,5975,4,0,15487186,15487224
5975,5975,4,0,15487187,15487225
5975,5975,4,0,15487188,15487226
5975,5975,4,0,15487189,15487227
5975,5975,4,0,15487190,15487228
5975,5975,4,0,15487191,15487204
5975,5975,4,0,15487192,15487205
5975,5975,4,0,15487257,15487358
5975,5975,4,0,15487258,15487359
5975,5975,4,0,15487259,15487360
5975,5975,4,0,15487260,15487349
5975,5975,4,0,15487261,15487362
5975,5975,4,0,15487262,15487333
5975,5975,4,0,15487263,15487334
5975,5975,4,0,15487264,15487335
5975,5975,4,0,15487265,15487336
5975,5975,4,0,15487266,15487337
5975,5975,4,0,15487267,15487338
5975,5975,4,0,15487268,15487340
5975,5975,4,0,15487269,15487363
5975,5975,4,0,15487270,15487364
5975,5975,4,0,15487271,15487365
5975,5975,4,0,15487272,15487366
5975,5975,4,0,15487273,15487367
5975,5975,4,0,15487274,15487368
5975,5975,4,0,15487275,15487369
5975,5975,4,0,15487276,15487370
5975,5975,4,0,15487277,15487319
5975,5975,4,0,15487278,15487320
5975,5975,4,0,15487279,15487321
5975,5975,4,0,15487280,15487322
5975,5975,4,0,15487281,15487323
5975,5975,4,0,15487282,15487324
5975,5975,4,0,15487283,15487325
5975,5975,4,0,15487284,15487326
5975,5975,4,0,15487285,15487327
5975,5975,4,0,15487286,15487339
5975,5975,4,0,15487287,15487314
5975,5975,4,0,15487288,15487315
5975,5975,4,0,15487289,15487328
5975,5975,4,0,15487290,15487329
5975,5975,4,0,15487291,15487330
5975,5975,4,0,15487292,15487331
5975,5975,4,0,15487293,15487332
5975,5975,4,0,15487294,15487341
5975,5975,4,0,15487295,15487342
5975,5975,4,0,15487296,15487343
5975,5975,4,0,15487297,15487344
5975,5975,4,0,15487298,15487345
5975,5975,4,0,15487299,15487346
5975,5975,4,0,15487300,15487347
5975,5975,4,0,15487301,15487348
5975,5975,4,0,15487302,15487350
5975,5975,4,0,15487303,15487351
5975,5975,4,0,15487304,15487316
5975,5975,4,0,15487305,15487317
5975,5975,4,0,15487306,15487361
5975,5975,4,0,15487307,15487352
5975,5975,4,0,15487308,15487353
5975,5975,4,0,15487309,15487354
5975,5975,4,0,15487310,15487355
5975,5975,4,0,15487311,15487356
5975,5975,4,0,15487312,15487357
5975,5975,4,0,15487313,15487318
5991,2410,0,240,,
5991,5991,0,240,,
5997,4845,0,240,,
5997,4939,0,240,,
5997,5093,0,240,,
5997,5230,0,240,,
5997,5244,0,240,,
5997,5553,0,240,,
5997,6080,0,240,,
5997,6455,0,240,,
60,110,0,240,,
60,11113,0,240,,
60,569,0,240,,
60,60,0,240,,
6004,5801,0,240,,
6004,5830,0,240,,
6006,6006,0,240,,
6006,6068,2,300,,
6006,6470,2,300,,
6006,6479,2,300,,
6019,11123,0,240,,
6019,11124,0,240,,
6038,10189,2,360,,
6039,10189,0,240,,
6039,10701,2,360,,
6039,6038,2,360,,
604,10481,0,240,,
6051,11075,0,240,,
6051,11076,0,240,,
606,607,2,360,,
6068,6006,2,300,,
6068,6470,0,240,,
6068,6479,0,240,,
6073,11123,0,240,,
6073,11124,0,240,,
6077,11858,0,240,,
6077,11860,0,240,,
6077,5464,0,240,,
6077,5509,0,240,,
6077,5633,0,240,,
6077,5700,0,240,,
6077,5743,0,240,,
6080,4845,0,240,,
6080,4939,0,240,,
6080,5093,0,240,,
6080,5244,0,240,,
6080,5553,0,240,,
6080,6080,0,240,,
6080,6455,0,240,,
6086,2409,0,240,,
6086,6086,0,240,,
6088,11704,2,360,,
6088,13013,2,420,,
6088,5436,2,240,,
6088,5542,2,300,,
6088,5543,2,360,,
6088,6088,0,240,,
6088,6174,2,300,,
6088,6195,0,240,,
6088,6340,0,240,,
6088,8854,2,300,,
6094,6094,0,240,,
6095,12395,2,300,,
61,61,0,240,,
6103,12260,2,300,,
6103,6103,0,240,,
6103,6126,2,360,,
6107,11905,0,240,,
6107,6107,0,240,,
6107,6120,0,240,,
6113,5285,0,240,,
6113,5410,0,240,,
6114,5803,0,240,,
6114,5828,0,240,,
6116,5925,0,240,,
6116,6111,0,240,,
6116,6116,0,240,,
6124,6028,0,240,,
6124,6053,0,240,,
6124,6124,0,240,,
613,1,2,300,,
613,613,4,0,15442610,15441811
613,613,4,0,15442611,15441812
613,613,4,0,15442612,15441813
613,613,4,0,15442613,15441814
613,613,4,0,15442614,15441815
613,613,4,0,15442615,15441816
613,613,4,0,15442616,15441817
613,613,4,0,15442617,15441818
613,613,4,0,15442618,15441819
613,613,4,0,15442619,15441820
613,613,4,0,15442620,15441821
613,613,4,0,15442621,15441822
613,613,4,0,15442622,15441823
613,613,4,0,15442623,15441824
613,613,4,0,15442624,15441825
613,613,4,0,15442625,15441826
613,613,4,0,15442626,15441827
613,613,4,0,15442627,15441828
613,613,4,0,15442628,15441829
613,613,4,0,15442629,15441830
613,613,4,0,15442630,15441831
613,613,4,0,15442631,15441832
613,613,4,0,15442632,15441833
613,613,4,0,15442633,15441834
613,613,4,0,15442634,15441835
613,613,4,0,15442635,15441836
613,613,4,0,15442636,15441837
613,613,4,0,15442637,15441838
613,613,4,0,15442638,15441839
613,613,4,0,15442639,15441840
613,613,4,0,15442640,15441841
613,613,4,0,15442641,15441842
613,613,4,0,15442642,15441843
613,613,4,0,15442643,15441844
613,613,4,0,15442644,15441845
613,613,4,0,15442645,15441846
613,613,4,0,15442646,15441847
613,613,4,0,15442647,15441848
613,613,4,0,15442648,15441849
613,613,4,0,15442649,15441850
613,613,4,0,15442650,15441851
613,613,4,0,15442651,15441852
613,613,4,0,15442652,15441853
613,613,4,0,15442653,15441854
613,613,4,0,15442654,15441855
613,613,4,0,15442655,15441856
613,613,4,0,15442656,15441857
613,613,4,0,15442657,15441858
613,613,4,0,15442658,15441859
613,613,4,0,15442659,15441860
613,613,4,0,15442660,15441861
613,613,4,0,15442661,15441862
613,613,4,0,15442662,15441863
613,613,4,0,15442663,15441864
613,613,4,0,15442664,15441865
613,613,4,0,15442665,15441866
613,613,4,0,15442666,15441867
613,613,4,0,15442667,15441868
613,613,4,0,15442668,15441869
613,613,4,0,15442669,15441870
613,613,4,0,15442670,15441871
613,613,4,0,15442671,15441872
613,613,4,0,15442672,15441873
613,613,4,0,15442673,15441874
613,613,4,0,15442674,15441875
613,613,4,0,15442675,15441876
613,613,4,0,15442676,15441877
613,613,4,0,15442677,15441878
613,613,4,0,15442678,15441879
613,613,4,0,15442679,15441880
613,613,4,0,15442680,15441881
613,613,4,0,15442681,15441882
613,613,4,0,15442682,15441883
613,613,4,0,15442683,15441884
613,613,4,0,15442684,15441885
613,613,4,0,15442685,15441886
613,613,4,0,15442686,15441887
613,613,4,0,15442687,15441888
613,613,4,0,15442688,15441889
613,613,4,0,15442689,15441890
613,613,4,0,15442690,15441891
613,613,4,0,15442691,15441892
613,613,4,0,15442692,15441893
613,613,4,0,15442693,15441894
613,613,4,0,15442694,15441895
613,613,4,0,15442695,15441896
613,613,4,0,15442696,15441897
613,613,4,0,15442697,15441898
613,613,4,0,15442698,15441899
613,613,4,0,15442699,15441900
613,613,4,0,15442700,15441901
613,613,4,0,15442701,15441902
613,613,4,0,15442702,15441903
613,613,4,0,15442703,15441904
613,613,4,0,15442704,15441905
613,613,4,0,15442705,15441906
613,613,4,0,15442706,15441907
613,613,4,0,15442707,15441908
613,613,4,0,15442708,15441909
613,613,4,0,15442709,15441910
613,613,4,0,15442710,15441911
613,613,4,0,15442711,15441912
613,613,4,0,15442712,15441913
613,613,4,0,15442713,15441914
613,613,4,0,15442714,15441915
613,613,4,0,15442715,15441916
613,613,4,0,15442716,15441917
613,613,4,0,15442717,15441918
613,613,4,0,15442718,15441919
613,613,4,0,15442719,15441920
613,613,4,0,15442720,15441921
613,613,4,0,15442721,15441922
613,613,4,0,15442722,15441923
613,613,4,0,15442723,15441924
613,613,4,0,15442724,15441925
613,613,4,0,15442725,15441926
613,613,4,0,15442726,15441927
613,613,4,0,15442727,15441928
613,613,4,0,15442728,15441929
613,613,4,0,15442729,15441930
613,613,4,0,15442730,15441931
613,613,4,0,15442731,15441932
613,613,4,0,15442732,15441933
613,613,4,0,15442733,15441934
613,613,4,0,15442734,15441935
613,613,4,0,15442735,15441936
613,613,4,0,15442845,15442096
613,613,4,0,15442846,15442124
613,613,4,0,15442847,15442091
613,613,4,0,15442848,15442111
613,613,4,0,15442849,15442141
613,613,4,0,15442850,15442150
613,613,4,0,15442851,15442110
613,613,4,0,15442852,15442118
613,613,4,0,15442853,15442135
613,613,4,0,15442854,15442144
613,613,4,0,15442855,15442105
613,613,4,0,15442856,15442119
613,613,4,0,15442857,15442128
613,613,4,0,15442858,15442125
613,613,4,0,15442859,15442122
613,613,4,0,15442860,15442112
613,613,4,0,15442861,15442145
613,613,4,0,15442862,15442138
613,613,4,0,15442863,15442158
613,613,4,0,15442864,15442093
613,613,4,0,15442865,15442129
613,613,4,0,15442866,15442094
613,613,4,0,15442867,15442080
613,613,4,0,15442868,15442139
613,613,4,0,15442869,15442075
613,613,4,0,15442870,15442077
613,613,4,0,15442871,15442076
613,613,4,0,15442872,15442142
613,613,4,0,15442873,15442146
613,613,4,0,15442874,15442092
613,613,4,0,15442875,15442143
613,613,4,0,15442876,15442070
613,613,4,0,15442877,15442117
613,613,4,0,15442878,15442085
613,613,4,0,15442879,15442131
613,613,4,0,15442880,15442160
613,613,4,0,15442881,15442101
613,613,4,0,15442882,15442078
613,613,4,0,15442883,15442162
613,613,4,0,15442884,15442098
613,613,4,0,15442885,15442132
613,613,4,0,15442886,15442156
613,613,4,0,15442887,15442154
613,613,4,0,15442888,15442084
613,613,4,0,15442889,15442100
613,613,4,0,15442890,15442099
613,613,4,0,15442891,15442069
613,613,4,0,15442892,15442134
613,613,4,0,15442893,15442103
613,613,4,0,15442894,15442157
613,613,4,0,15442895,15442108
613,613,4,0,15442896,15442121
613,613,4,0,15442897,15442159
613,613,4,0,15442898,15442115
613,613,4,0,15442899,15442126
613,613,4,0,15442900,15442067
613,613,4,0,15442901,15442161
613,613,4,0,15442902,15442113
613,613,4,0,15442903,15442148
613,613,4,0,15442904,15442137
613,613,4,0,15442905,15442109
613,613,4,0,15442906,15442140
613,613,4,0,15442907,15442130
613,613,4,0,15442908,15442114
613,613,4,0,15442909,15442155
613,613,4,0,15442910,15442087
613,613,4,0,15442911,15442086
613,613,4,0,15442912,15442083
613,613,4,0,15442913,15442073
613,613,4,0,15442914,15442072
613,613,4,0,15442915,15442147
613,613,4,0,15442916,15442068
613,613,4,0,15442917,15442116
613,613,4,0,15442918,15442089
613,613,4,0,15442919,15442090
613,613,4,0,15442920,15442095
613,613,4,0,15442921,15442106
613,613,4,0,15442922,15442079
613,613,4,0,15442923,15442152
613,613,4,0,15442924,15442120
613,613,4,0,15442925,15442133
613,613,4,0,15442926,15442074
613,613,4,0,15442927,15442153
613,613,4,0,15442928,15442151
613,613,4,0,15442929,15442088
613,613,4,0,15442930,15442107
613,613,4,0,15442931,15442102
613,613,4,0,15442932,15442149
613,613,4,0,15442933,15442071
613,613,4,0,15442934,15442136
613,613,4,0,15442935,15442082
613,613,4,0,15442936,15442081
613,613,4,0,15442937,15442123
613,613,4,0,15442938,15442104
613,613,4,0,15442939,15442127
613,613,4,0,15442940,15442097
613,613,4,0,15442941,15442163
613,613,4,0,15442942,15442164
613,613,4,0,15442943,15442165
613,613,4,0,15442944,15442166
613,613,4,0,15442945,15442167
613,613,4,0,15442946,15442168
613,613,4,0,15442947,15442169
613,613,4,0,15443051,15442361
613,613,4,0,15443052,15442333
613,613,4,0,15443053,15442338
613,613,4,0,15443054,15442350
613,613,4,0,15443055,15442368
613,613,4,0,15443056,15442316
613,613,4,0,15443057,15442317
613,613,4,0,15443058,15442287
613,613,4,0,15443059,15442323
613,613,4,0,15443060,15442367
613,613,4,0,15443061,15442358
613,613,4,0,15443062,15442325
613,613,4,0,15443063,15442322
613,613,4,0,15443064,15442297
613,613,4,0,15443065,15442278
613,613,4,0,15443066,15442328
613,613,4,0,15443067,15442339
613,613,4,0,15443068,15442284
613,613,4,0,15443069,15442319
613,613,4,0,15443070,15442314
613,613,4,0,15443071,15442342
613,613,4,0,15443072,15442340
613,613,4,0,15443073,15442351
613,613,4,0,15443074,15442308
613,613,4,0,15443075,15442329
613,613,4,0,15443076,15442285
613,613,4,0,15443077,15442336
613,613,4,0,15443078,15442349
613,613,4,0,15443079,15442345
613,613,4,0,15443080,15442365
613,613,4,0,15443081,15442359
613,613,4,0,15443082,15442355
613,613,4,0,15443083,15442354
613,613,4,0,15443084,15442360
613,613,4,0,15443085,15442356
613,613,4,0,15443086,15442348
613,613,4,0,15443087,15442288
613,613,4,0,15443088,15442291
613,613,4,0,15443089,15442292
613,613,4,0,15443090,15442364
613,613,4,0,15443091,15442294
613,613,4,0,15443092,15442307
613,613,4,0,15443093,15442326
613,613,4,0,15443094,15442341
613,613,4,0,15443095,15442303
613,613,4,0,15443096,15442304
613,613,4,0,15443097,15442357
613,613,4,0,15443098,15442327
613,613,4,0,15443099,15442313
613,613,4,0,15443100,15442299
613,613,4,0,15443101,15442300
613,613,4,0,15443102,15442301
613,613,4,0,15443103,15442324
613,613,4,0,15443104,15442321
613,613,4,0,15443105,15442281
613,613,4,0,15443106,15442282
613,613,4,0,15443107,15442305
613,613,4,0,15443108,15442306
613,613,4,0,15443109,15442330
613,613,4,0,15443110,15442347
613,613,4,0,15443111,15442344
613,613,4,0,15443112,15442366
613,613,4,0,15443113,15442337
613,613,4,0,15443114,15442312
613,613,4,0,15443115,15442352
613,613,4,0,15443116,15442363
613,613,4,0,15443117,15442298
613,613,4,0,15443118,15442310
613,613,4,0,15443119,15442311
613,613,4,0,15443120,15442332
613,613,4,0,15443121,15442346
613,613,4,0,15443122,15442335
613,613,4,0,15443123,15442315
613,613,4,0,15443124,15442353
613,613,4,0,15443125,15442309
613,613,4,0,15443126,15442334
613,613,4,0,15443127,15442318
613,613,4,0,15443128,15442369
613,613,4,0,15443129,15442362
613,613,4,0,15443130,15442280
613,613,4,0,15443131,15442283
613,613,4,0,15443132,15442286
613,613,4,0,15443133,15442290
613,613,4,0,15443134,15442295
613,613,4,0,15443135,15442289
613,613,4,0,15443136,15442296
613,613,4,0,15443137,15442320
613,613,4,0,15443138,15442343
613,613,4,0,15443139,15442302
613,613,4,0,15443140,15442293
613,613,4,0,15443141,15442279
613,613,4,0,15443142,15442331
613,613,4,0,15443143,15442370
613,613,4,0,15443144,15442371
613,613,4,0,15443145,15442372
613,613,4,0,15443146,15442373
613,613,4,0,15443147,15442374
613,613,4,0,15443148,15442375
613,613,4,0,15443149,15442376
613,613,4,0,15517493,15517494
6132,12395,2,420,,
6132,9062,2,360,,
6133,12395,2,300,,
6133,6095,2,300,,
6133,9062,0,240,,
6139,11704,2,300,,
6139,13013,2,300,,
6139,5436,0,240,,
6139,5542,0,240,,
6139,5543,0,240,,
6139,6088,0,240,,
6139,6139,0,240,,
6139,6174,0,240,,
6139,6195,2,300,,
6139,8854,0,240,,
6146,6146,0,240,,
6146,6222,0,240,,
6146,6223,0,240,,
6146,8488,2,300,,
6148,6148,0,240,,
6148,6220,0,240,,
6153,6280,0,240,,
6154,6214,0,240,,
616,1487,2,480,,
6166,6166,2,180,,
6167,6343,0,240,,
6167,6354,2,300,,
6172,6172,0,240,,
6172,6197,2,300,,
6172,6357,0,240,,
6173,5542,2,420,,
6173,5543,2,300,,
6173,6174,2,300,,
6173,6195,2,300,,
6173,6340,2,300,,
6173,6357,2,300,,
6173,8854,2,360,,
6174,11704,2,300,,
6174,13013,2,360,,
6174,5436,0,240,,
6174,5542,0,240,,
6174,5543,2,360,,
6174,6088,2,360,,
6174,6139,0,240,,
6174,6174,0,240,,
6174,6195,2,300,,
6174,6340,2,300,,
6174,8854,0,240,,
6175,10437,0,240,,
6194,10437,0,240,,
6194,6175,0,240,,
6194,6466,0,240,,
6195,5542,2,360,,
6195,5543,2,300,,
6195,6088,0,240,,
6195,6139,2,360,,
6195,6174,2,420,,
6195,6195,0,240,,
6195,6340,2,300,,
6195,8854,2,360,,
6198,6198,0,240,,
6204,6164,0,240,,
6204,6204,0,240,,
6214,6154,0,240,,
6214,6214,0,240,,
6215,6153,0,240,,
6215,6215,0,240,,
6215,6280,0,240,,
6217,6151,0,240,,
6217,6217,0,240,,
6217,6373,2,300,,
6219,6149,0,240,,
6220,6220,0,240,,
6222,6223,0,240,,
6230,6230,0,240,,
6230,6351,0,240,,
6247,6247,0,240,,
6247,6312,0,240,,
6255,6255,0,240,,
6256,6303,0,240,,
627,11282,2,360,,
627,11354,2,300,,
627,12586,2,360,,
627,160,0,240,,
628,4494,2,360,,
628,628,4,0,15452449,15452523
628,628,4,0,15452450,15452524
628,628,4,0,15452451,15452525
628,628,4,0,15452452,15452526
628,628,4,0,15452453,15452527
628,628,4,0,15452454,15452528
628,628,4,0,15452455,15452529
628,628,4,0,15452456,15452530
628,628,4,0,15452457,15452531
628,628,4,0,15452458,15452532
628,628,4,0,15452459,15452533
628,628,4,0,15452460,15452534
628,628,4,0,15452461,15452535
628,628,4,0,15452462,15452536
628,628,4,0,15452463,15452537
628,628,4,0,15452464,15452538
628,628,4,0,15452465,15452539
628,628,4,0,15452466,15452540
628,628,4,0,15452467,15452541
628,628,4,0,15452468,15452542
628,628,4,0,15452469,15452543
628,628,4,0,15452470,15452544
628,628,4,0,15452471,15452545
628,628,4,0,15452472,15452546
628,628,4,0,15452473,15452547
628,628,4,0,15452474,15452548
628,628,4,0,15452475,15452549
628,628,4,0,15452476,15452550
628,628,4,0,15452477,15452551
628,628,4,0,15452478,15452552
628,628,4,0,15452479,15452553
628,628,4,0,15452480,15452554
628,628,4,0,15452481,15452555
628,628,4,0,15452482,15452556
628,628,4,0,15452483,15452557
628,628,4,0,15452484,15452558
628,628,4,0,15452485,15452559
628,628,4,0,15452486,15452560
628,628,4,0,15452487,15452561
628,628,4,0,15452488,15452562
628,628,4,0,15452489,15452563
628,628,4,0,15452490,15452564
628,628,4,0,15452491,15452565
628,628,4,0,15452492,15452566
628,628,4,0,15452493,15452567
628,628,4,0,15452494,15452568
628,628,4,0,15452495,15452569
628,628,4,0,15452496,15452570
628,628,4,0,15452497,15452571
628,628,4,0,15452498,15452572
628,628,4,0,15452499,15452573
628,628,4,0,15452500,15452574
628,628,4,0,15452501,15452575
628,628,4,0,15452502,15452576
628,628,4,0,15452503,15452577
628,628,4,0,15452504,15452578
628,628,4,0,15452505,15452579
628,628,4,0,15452506,15452580
628,628,4,0,15452507,15452581
628,628,4,0,15452508,15452582
628,628,4,0,15452509,15452583
628,628,4,0,15452510,15452584
628,628,4,0,15452510,15452597
628,628,4,0,15452511,15452585
628,628,4,0,15452511,15452598
628,628,4,0,15452512,15452586
628,628,4,0,15452512,15452599
628,628,4,0,15452513,15452587
628,628,4,0,15452513,15452600
628,628,4,0,15452514,15452588
628,628,4,0,15452514,15452601
628,628,4,0,15452515,15452589
628,628,4,0,15452515,15452602
628,628,4,0,15452516,15452590
628,628,4,0,15452516,15452603
628,628,4,0,15452517,15452591
628,628,4,0,15452517,15452604
628,628,4,0,15452518,15452592
628,628,4,0,15452518,15452605
628,628,4,0,15452519,15452593
628,628,4,0,15452519,15452606
628,628,4,0,15452520,15452594
628,628,4,0,15452520,15452607
628,628,4,0,15452521,15452595
628,628,4,0,15452521,15452608
628,628,4,0,15452522,15452596
628,628,4,0,15452522,15452609
628,628,4,0,15452610,15452683
628,628,4,0,15452611,15452684
628,628,4,0,15452612,15452685
628,628,4,0,15452613,15452686
628,628,4,0,15452614,15452687
628,628,4,0,15452615,15452688
628,628,4,0,15452616,15452689
628,628,4,0,15452617,15452690
628,628,4,0,15452618,15452691
628,628,4,0,15452619,15452692
628,628,4,0,15452620,15452693
628,628,4,0,15452621,15452694
